"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","INDPROD","TOT","IDX2015","M","1998-08",111.1897,
"NOR","INDPROD","TOT","IDX2015","M","1998-09",119.4989,
"NOR","INDPROD","TOT","IDX2015","M","1998-10",117.6403,
"NOR","INDPROD","TOT","IDX2015","M","1998-11",116.8749,
"NOR","INDPROD","TOT","IDX2015","M","1998-12",115.4536,
"NOR","INDPROD","TOT","IDX2015","M","1999-01",116.547,
"NOR","INDPROD","TOT","IDX2015","M","1999-02",116.219,
"NOR","INDPROD","TOT","IDX2015","M","1999-03",116.6563,
"NOR","INDPROD","TOT","IDX2015","M","1999-04",113.3764,
"NOR","INDPROD","TOT","IDX2015","M","1999-05",116.4376,
"NOR","INDPROD","TOT","IDX2015","M","1999-06",116.8749,
"NOR","INDPROD","TOT","IDX2015","M","1999-07",119.1709,
"NOR","INDPROD","TOT","IDX2015","M","1999-08",119.3896,
"NOR","INDPROD","TOT","IDX2015","M","1999-09",117.7496,
"NOR","INDPROD","TOT","IDX2015","M","1999-10",116.219,
"NOR","INDPROD","TOT","IDX2015","M","1999-11",120.3735,
"NOR","INDPROD","TOT","IDX2015","M","1999-12",122.5602,
"NOR","INDPROD","TOT","IDX2015","M","2000-01",120.0931,
"NOR","INDPROD","TOT","IDX2015","M","2000-02",121.4895,
"NOR","INDPROD","TOT","IDX2015","M","2000-03",123.0023,
"NOR","INDPROD","TOT","IDX2015","M","2000-04",117.8821,
"NOR","INDPROD","TOT","IDX2015","M","2000-05",122.886,
"NOR","INDPROD","TOT","IDX2015","M","2000-06",120.3258,
"NOR","INDPROD","TOT","IDX2015","M","2000-07",124.0497,
"NOR","INDPROD","TOT","IDX2015","M","2000-08",121.1404,
"NOR","INDPROD","TOT","IDX2015","M","2000-09",121.4895,
"NOR","INDPROD","TOT","IDX2015","M","2000-10",123.2351,
"NOR","INDPROD","TOT","IDX2015","M","2000-11",119.9767,
"NOR","INDPROD","TOT","IDX2015","M","2000-12",120.5586,
"NOR","INDPROD","TOT","IDX2015","M","2001-01",122.886,
"NOR","INDPROD","TOT","IDX2015","M","2001-02",118.5803,
"NOR","INDPROD","TOT","IDX2015","M","2001-03",120.3258,
"NOR","INDPROD","TOT","IDX2015","M","2001-04",120.9077,
"NOR","INDPROD","TOT","IDX2015","M","2001-05",115.5547,
"NOR","INDPROD","TOT","IDX2015","M","2001-06",118.6967,
"NOR","INDPROD","TOT","IDX2015","M","2001-07",118.5803,
"NOR","INDPROD","TOT","IDX2015","M","2001-08",119.744,
"NOR","INDPROD","TOT","IDX2015","M","2001-09",123.2351,
"NOR","INDPROD","TOT","IDX2015","M","2001-10",120.9077,
"NOR","INDPROD","TOT","IDX2015","M","2001-11",122.3041,
"NOR","INDPROD","TOT","IDX2015","M","2001-12",126.4934,
"NOR","INDPROD","TOT","IDX2015","M","2002-01",122.5368,
"NOR","INDPROD","TOT","IDX2015","M","2002-02",124.6315,
"NOR","INDPROD","TOT","IDX2015","M","2002-03",112.9946,
"NOR","INDPROD","TOT","IDX2015","M","2002-04",126.4934,
"NOR","INDPROD","TOT","IDX2015","M","2002-05",124.166,
"NOR","INDPROD","TOT","IDX2015","M","2002-06",124.166,
"NOR","INDPROD","TOT","IDX2015","M","2002-07",120.3258,
"NOR","INDPROD","TOT","IDX2015","M","2002-08",120.5586,
"NOR","INDPROD","TOT","IDX2015","M","2002-09",115.6711,
"NOR","INDPROD","TOT","IDX2015","M","2002-10",119.8604,
"NOR","INDPROD","TOT","IDX2015","M","2002-11",118.6967,
"NOR","INDPROD","TOT","IDX2015","M","2002-12",117.4166,
"NOR","INDPROD","TOT","IDX2015","M","2003-01",119.744,
"NOR","INDPROD","TOT","IDX2015","M","2003-02",119.1621,
"NOR","INDPROD","TOT","IDX2015","M","2003-03",119.1621,
"NOR","INDPROD","TOT","IDX2015","M","2003-04",116.4856,
"NOR","INDPROD","TOT","IDX2015","M","2003-05",116.0202,
"NOR","INDPROD","TOT","IDX2015","M","2003-06",116.2529,
"NOR","INDPROD","TOT","IDX2015","M","2003-07",118.1148,
"NOR","INDPROD","TOT","IDX2015","M","2003-08",116.8348,
"NOR","INDPROD","TOT","IDX2015","M","2003-09",118.4639,
"NOR","INDPROD","TOT","IDX2015","M","2003-10",121.024,
"NOR","INDPROD","TOT","IDX2015","M","2003-11",119.0458,
"NOR","INDPROD","TOT","IDX2015","M","2003-12",120.0931,
"NOR","INDPROD","TOT","IDX2015","M","2004-01",118.4639,
"NOR","INDPROD","TOT","IDX2015","M","2004-02",117.8821,
"NOR","INDPROD","TOT","IDX2015","M","2004-03",119.6276,
"NOR","INDPROD","TOT","IDX2015","M","2004-04",117.4166,
"NOR","INDPROD","TOT","IDX2015","M","2004-05",118.4639,
"NOR","INDPROD","TOT","IDX2015","M","2004-06",125.6788,
"NOR","INDPROD","TOT","IDX2015","M","2004-07",115.4383,
"NOR","INDPROD","TOT","IDX2015","M","2004-08",106.0124,
"NOR","INDPROD","TOT","IDX2015","M","2004-09",114.8565,
"NOR","INDPROD","TOT","IDX2015","M","2004-10",119.8604,
"NOR","INDPROD","TOT","IDX2015","M","2004-11",116.7184,
"NOR","INDPROD","TOT","IDX2015","M","2004-12",113.1109,
"NOR","INDPROD","TOT","IDX2015","M","2005-01",112.7618,
"NOR","INDPROD","TOT","IDX2015","M","2005-02",115.5547,
"NOR","INDPROD","TOT","IDX2015","M","2005-03",114.0419,
"NOR","INDPROD","TOT","IDX2015","M","2005-04",122.5368,
"NOR","INDPROD","TOT","IDX2015","M","2005-05",119.6276,
"NOR","INDPROD","TOT","IDX2015","M","2005-06",113.9255,
"NOR","INDPROD","TOT","IDX2015","M","2005-07",113.9255,
"NOR","INDPROD","TOT","IDX2015","M","2005-08",117.7657,
"NOR","INDPROD","TOT","IDX2015","M","2005-09",120.2095,
"NOR","INDPROD","TOT","IDX2015","M","2005-10",116.1365,
"NOR","INDPROD","TOT","IDX2015","M","2005-11",117.4166,
"NOR","INDPROD","TOT","IDX2015","M","2005-12",116.602,
"NOR","INDPROD","TOT","IDX2015","M","2006-01",115.9038,
"NOR","INDPROD","TOT","IDX2015","M","2006-02",115.4383,
"NOR","INDPROD","TOT","IDX2015","M","2006-03",115.5547,
"NOR","INDPROD","TOT","IDX2015","M","2006-04",113.8092,
"NOR","INDPROD","TOT","IDX2015","M","2006-05",115.4383,
"NOR","INDPROD","TOT","IDX2015","M","2006-06",116.2529,
"NOR","INDPROD","TOT","IDX2015","M","2006-07",114.2746,
"NOR","INDPROD","TOT","IDX2015","M","2006-08",113.8092,
"NOR","INDPROD","TOT","IDX2015","M","2006-09",112.9946,
"NOR","INDPROD","TOT","IDX2015","M","2006-10",110.8999,
"NOR","INDPROD","TOT","IDX2015","M","2006-11",110.6672,
"NOR","INDPROD","TOT","IDX2015","M","2006-12",114.6237,
"NOR","INDPROD","TOT","IDX2015","M","2007-01",112.8782,
"NOR","INDPROD","TOT","IDX2015","M","2007-02",112.2964,
"NOR","INDPROD","TOT","IDX2015","M","2007-03",111.1327,
"NOR","INDPROD","TOT","IDX2015","M","2007-04",117.9985,
"NOR","INDPROD","TOT","IDX2015","M","2007-05",111.5981,
"NOR","INDPROD","TOT","IDX2015","M","2007-06",107.2925,
"NOR","INDPROD","TOT","IDX2015","M","2007-07",114.1583,
"NOR","INDPROD","TOT","IDX2015","M","2007-08",113.5764,
"NOR","INDPROD","TOT","IDX2015","M","2007-09",115.0892,
"NOR","INDPROD","TOT","IDX2015","M","2007-10",114.391,
"NOR","INDPROD","TOT","IDX2015","M","2007-11",112.18,
"NOR","INDPROD","TOT","IDX2015","M","2007-12",110.3181,
"NOR","INDPROD","TOT","IDX2015","M","2008-01",112.4127,
"NOR","INDPROD","TOT","IDX2015","M","2008-02",110.5508,
"NOR","INDPROD","TOT","IDX2015","M","2008-03",112.6455,
"NOR","INDPROD","TOT","IDX2015","M","2008-04",114.2746,
"NOR","INDPROD","TOT","IDX2015","M","2008-05",114.9728,
"NOR","INDPROD","TOT","IDX2015","M","2008-06",114.5074,
"NOR","INDPROD","TOT","IDX2015","M","2008-07",115.5547,
"NOR","INDPROD","TOT","IDX2015","M","2008-08",107.7579,
"NOR","INDPROD","TOT","IDX2015","M","2008-09",111.249,
"NOR","INDPROD","TOT","IDX2015","M","2008-10",114.0419,
"NOR","INDPROD","TOT","IDX2015","M","2008-11",113.2273,
"NOR","INDPROD","TOT","IDX2015","M","2008-12",113.6928,
"NOR","INDPROD","TOT","IDX2015","M","2009-01",111.4818,
"NOR","INDPROD","TOT","IDX2015","M","2009-02",114.5074,
"NOR","INDPROD","TOT","IDX2015","M","2009-03",110.8999,
"NOR","INDPROD","TOT","IDX2015","M","2009-04",109.7362,
"NOR","INDPROD","TOT","IDX2015","M","2009-05",105.3142,
"NOR","INDPROD","TOT","IDX2015","M","2009-06",106.7106,
"NOR","INDPROD","TOT","IDX2015","M","2009-07",107.4088,
"NOR","INDPROD","TOT","IDX2015","M","2009-08",107.6416,
"NOR","INDPROD","TOT","IDX2015","M","2009-09",110.2017,
"NOR","INDPROD","TOT","IDX2015","M","2009-10",107.8743,
"NOR","INDPROD","TOT","IDX2015","M","2009-11",107.8743,
"NOR","INDPROD","TOT","IDX2015","M","2009-12",107.0597,
"NOR","INDPROD","TOT","IDX2015","M","2010-01",107.1761,
"NOR","INDPROD","TOT","IDX2015","M","2010-02",106.827,
"NOR","INDPROD","TOT","IDX2015","M","2010-03",105.6633,
"NOR","INDPROD","TOT","IDX2015","M","2010-04",104.8487,
"NOR","INDPROD","TOT","IDX2015","M","2010-05",104.8487,
"NOR","INDPROD","TOT","IDX2015","M","2010-06",102.0559,
"NOR","INDPROD","TOT","IDX2015","M","2010-07",100.5431,
"NOR","INDPROD","TOT","IDX2015","M","2010-08",93.67727,
"NOR","INDPROD","TOT","IDX2015","M","2010-09",97.51746,
"NOR","INDPROD","TOT","IDX2015","M","2010-10",104.9651,
"NOR","INDPROD","TOT","IDX2015","M","2010-11",102.5213,
"NOR","INDPROD","TOT","IDX2015","M","2010-12",103.5687,
"NOR","INDPROD","TOT","IDX2015","M","2011-01",99.96121,
"NOR","INDPROD","TOT","IDX2015","M","2011-02",100.1939,
"NOR","INDPROD","TOT","IDX2015","M","2011-03",99.26299,
"NOR","INDPROD","TOT","IDX2015","M","2011-04",96.12103,
"NOR","INDPROD","TOT","IDX2015","M","2011-05",91.81536,
"NOR","INDPROD","TOT","IDX2015","M","2011-06",97.28471,
"NOR","INDPROD","TOT","IDX2015","M","2011-07",96.81924,
"NOR","INDPROD","TOT","IDX2015","M","2011-08",100.0776,
"NOR","INDPROD","TOT","IDX2015","M","2011-09",101.9395,
"NOR","INDPROD","TOT","IDX2015","M","2011-10",98.44841,
"NOR","INDPROD","TOT","IDX2015","M","2011-11",101.2413,
"NOR","INDPROD","TOT","IDX2015","M","2011-12",98.21567,
"NOR","INDPROD","TOT","IDX2015","M","2012-01",102.9868,
"NOR","INDPROD","TOT","IDX2015","M","2012-02",103.4523,
"NOR","INDPROD","TOT","IDX2015","M","2012-03",102.0559,
"NOR","INDPROD","TOT","IDX2015","M","2012-04",103.1032,
"NOR","INDPROD","TOT","IDX2015","M","2012-05",103.9178,
"NOR","INDPROD","TOT","IDX2015","M","2012-06",103.4523,
"NOR","INDPROD","TOT","IDX2015","M","2012-07",99.96121,
"NOR","INDPROD","TOT","IDX2015","M","2012-08",101.2413,
"NOR","INDPROD","TOT","IDX2015","M","2012-09",95.53918,
"NOR","INDPROD","TOT","IDX2015","M","2012-10",100.5431,
"NOR","INDPROD","TOT","IDX2015","M","2012-11",98.0993,
"NOR","INDPROD","TOT","IDX2015","M","2012-12",99.26299,
"NOR","INDPROD","TOT","IDX2015","M","2013-01",95.30644,
"NOR","INDPROD","TOT","IDX2015","M","2013-02",93.21179,
"NOR","INDPROD","TOT","IDX2015","M","2013-03",93.21179,
"NOR","INDPROD","TOT","IDX2015","M","2013-04",96.70287,
"NOR","INDPROD","TOT","IDX2015","M","2013-05",99.03026,
"NOR","INDPROD","TOT","IDX2015","M","2013-06",97.40108,
"NOR","INDPROD","TOT","IDX2015","M","2013-07",100.5431,
"NOR","INDPROD","TOT","IDX2015","M","2013-08",96.93561,
"NOR","INDPROD","TOT","IDX2015","M","2013-09",95.30644,
"NOR","INDPROD","TOT","IDX2015","M","2013-10",92.74632,
"NOR","INDPROD","TOT","IDX2015","M","2013-11",96.47013,
"NOR","INDPROD","TOT","IDX2015","M","2013-12",96.93561,
"NOR","INDPROD","TOT","IDX2015","M","2014-01",98.68114,
"NOR","INDPROD","TOT","IDX2015","M","2014-02",98.79752,
"NOR","INDPROD","TOT","IDX2015","M","2014-03",100.1939,
"NOR","INDPROD","TOT","IDX2015","M","2014-04",99.26299,
"NOR","INDPROD","TOT","IDX2015","M","2014-05",94.60822,
"NOR","INDPROD","TOT","IDX2015","M","2014-06",99.26299,
"NOR","INDPROD","TOT","IDX2015","M","2014-07",97.86656,
"NOR","INDPROD","TOT","IDX2015","M","2014-08",98.79752,
"NOR","INDPROD","TOT","IDX2015","M","2014-09",101.8231,
"NOR","INDPROD","TOT","IDX2015","M","2014-10",103.1032,
"NOR","INDPROD","TOT","IDX2015","M","2014-11",100.7758,
"NOR","INDPROD","TOT","IDX2015","M","2014-12",101.3576,
"NOR","INDPROD","TOT","IDX2015","M","2015-01",98.56478,
"NOR","INDPROD","TOT","IDX2015","M","2015-02",100.7758,
"NOR","INDPROD","TOT","IDX2015","M","2015-03",102.1722,
"NOR","INDPROD","TOT","IDX2015","M","2015-04",95.30644,
"NOR","INDPROD","TOT","IDX2015","M","2015-05",99.03026,
"NOR","INDPROD","TOT","IDX2015","M","2015-06",102.5213,
"NOR","INDPROD","TOT","IDX2015","M","2015-07",99.26299,
"NOR","INDPROD","TOT","IDX2015","M","2015-08",102.1722,
"NOR","INDPROD","TOT","IDX2015","M","2015-09",104.616,
"NOR","INDPROD","TOT","IDX2015","M","2015-10",100.3103,
"NOR","INDPROD","TOT","IDX2015","M","2015-11",99.26299,
"NOR","INDPROD","TOT","IDX2015","M","2015-12",98.91389,
"NOR","INDPROD","TOT","IDX2015","M","2016-01",99.49574,
"NOR","INDPROD","TOT","IDX2015","M","2016-02",99.49574,
"NOR","INDPROD","TOT","IDX2015","M","2016-03",100.3103,
"NOR","INDPROD","TOT","IDX2015","M","2016-04",100.6594,
"NOR","INDPROD","TOT","IDX2015","M","2016-05",100.7758,
"NOR","INDPROD","TOT","IDX2015","M","2016-06",96.47013,
"NOR","INDPROD","TOT","IDX2015","M","2016-07",99.6121,
"NOR","INDPROD","TOT","IDX2015","M","2016-08",95.19007,
"NOR","INDPROD","TOT","IDX2015","M","2016-09",90.76804,
"NOR","INDPROD","TOT","IDX2015","M","2016-10",101.2413,
"NOR","INDPROD","TOT","IDX2015","M","2016-11",100.5431,
"NOR","INDPROD","TOT","IDX2015","M","2016-12",97.86656,
"NOR","INDPROD","TOT","IDX2015","M","2017-01",100.6594,
"NOR","INDPROD","TOT","IDX2015","M","2017-02",101.0085,
"NOR","INDPROD","TOT","IDX2015","M","2017-03",101.474,
"NOR","INDPROD","TOT","IDX2015","M","2017-04",101.9395,
"NOR","INDPROD","TOT","IDX2015","M","2017-05",101.0085,
"NOR","INDPROD","TOT","IDX2015","M","2017-06",101.474,
"NOR","INDPROD","TOT","IDX2015","M","2017-07",101.2413,
"NOR","INDPROD","TOT","IDX2015","M","2017-08",101.7067,
"NOR","INDPROD","TOT","IDX2015","M","2017-09",102.0559,
"NOR","INDPROD","TOT","IDX2015","M","2017-10",99.03026,
"NOR","INDPROD","TOT","IDX2015","M","2017-11",98.68114,
"NOR","INDPROD","TOT","IDX2015","M","2017-12",98.79752,
"NOR","INDPROD","TOT","IDX2015","M","2018-01",101.9395,
"NOR","INDPROD","TOT","IDX2015","M","2018-02",102.1722,
"NOR","INDPROD","TOT","IDX2015","M","2018-03",101.9395,
"NOR","INDPROD","TOT","IDX2015","M","2018-04",100.6594,
"NOR","INDPROD","TOT","IDX2015","M","2018-05",99.14662,
"NOR","INDPROD","TOT","IDX2015","M","2018-06",104.1505,
"NOR","INDPROD","TOT","IDX2015","M","2018-07",101.9395,
"NOR","INDPROD","TOT","IDX2015","M","2018-08",104.1505,
"NOR","INDPROD","TOT","IDX2015","M","2018-09",102.0559,
"NOR","INDPROD","TOT","IDX2015","M","2018-10",103.3359,
"NOR","INDPROD","TOT","IDX2015","M","2018-11",100.7758,
"NOR","INDPROD","TOT","IDX2015","M","2018-12",100.3103,
"NOR","INDPROD","TOT","IDX2015","M","2019-01",98.44841,
"NOR","INDPROD","TOT","IDX2015","M","2019-02",96.2374,
"NOR","INDPROD","TOT","IDX2015","M","2019-03",95.30644,
"NOR","INDPROD","TOT","IDX2015","M","2019-04",96.47013,
"NOR","INDPROD","TOT","IDX2015","M","2019-05",96.70287,
"NOR","INDPROD","TOT","IDX2015","M","2019-06",95.77192,
"NOR","INDPROD","TOT","IDX2015","M","2019-07",96.2374,
"NOR","INDPROD","TOT","IDX2015","M","2019-08",94.02637,
"NOR","INDPROD","TOT","IDX2015","M","2019-09",93.44453,
"NOR","INDPROD","TOT","IDX2015","M","2019-10",97.16835,
"NOR","INDPROD","TOT","IDX2015","M","2019-11",100.1939,
"NOR","INDPROD","TOT","IDX2015","M","2019-12",101.1249,
"NOR","INDPROD","TOT","IDX2015","M","2020-01",98.68114,
"NOR","INDPROD","TOT","IDX2015","M","2020-02",100.8922,
"NOR","INDPROD","TOT","IDX2015","M","2020-03",102.2886,
"NOR","INDPROD","TOT","IDX2015","M","2020-04",101.8231,
"NOR","INDPROD","TOT","IDX2015","M","2020-05",100.8922,
"NOR","INDPROD","TOT","IDX2015","M","2020-06",100.3103,
"NOR","INDPROD","TOT","IDX2015","M","2020-07",101.3576,
"NOR","INDPROD","TOT","IDX2015","M","2020-08",102.1722,
"NOR","INDPROD","TOT","IDX2015","M","2020-09",100.8922,
"NOR","INDPROD","TOT","IDX2015","M","2020-10",97.16835,
"NOR","INDPROD","TOT","IDX2015","M","2020-11",99.49574,
"NOR","INDPROD","TOT","IDX2015","M","2020-12",102.7541,
"NOR","INDPROD","TOT","IDX2015","M","2021-01",104.0341,
"NOR","INDPROD","TOT","IDX2015","M","2021-02",102.1722,
"NOR","INDPROD","TOT","IDX2015","M","2021-03",102.9868,
"NOR","INDPROD","TOT","IDX2015","M","2021-04",103.1032,
"NOR","INDPROD","TOT","IDX2015","M","2021-05",103.2196,
"NOR","INDPROD","TOT","IDX2015","M","2021-06",105.1978,
"NOR","INDPROD","TOT","IDX2015","M","2021-07",103.3359,
"NOR","INDPROD","TOT","IDX2015","M","2021-08",105.1978,
"NOR","INDPROD","TOT","IDX2015","M","2021-09",109.3871,
"NOR","INDPROD","TOT","IDX2015","M","2021-10",103.9178,
"NOR","INDPROD","TOT","IDX2015","M","2021-11",101.8231,
"NOR","INDPROD","TOT","IDX2015","M","2021-12",104.4996,
"NOR","INDPROD","TOT","IDX2015","M","2022-01",105.3142,
"NOR","INDPROD","TOT","IDX2015","M","2022-02",104.3832,
"NOR","INDPROD","TOT","IDX2015","M","2022-03",106.3615,
"NOR","INDPROD","TOT","IDX2015","M","2022-04",106.1288,
"NOR","INDPROD","TOT","IDX2015","M","2022-05",107.7579,
"NOR","INDPROD","TOT","IDX2015","M","2022-06",106.3615,
"NOR","INDPROD","TOT","IDX2015","M","2022-07",107.2925,
"NOR","INDPROD","TOT","IDX2015","M","2022-08",109.7362,
"NOR","INDPROD","TOT","IDX2015","M","2022-09",108.2234,
"NOR","INDPROD","TOT","IDX2015","M","2022-10",106.7106,
"NOR","INDPROD","TOT","IDX2015","M","2022-11",106.4779,
"NOR","INDPROD","TOT","IDX2015","M","2022-12",106.3615,
"NOR","INDPROD","TOT","IDX2015","M","2023-01",97.75019,
"NOR","INDPROD","TOT","IDX2015","M","2023-02",97.75019,
"NOR","INDPROD","TOT","IDX2015","M","2023-03",99.84484,
"NOR","INDPROD","TOT","IDX2015","M","2023-04",100.1939,
"NOR","INDPROD","TOT","IDX2015","M","2023-05",97.40108,
"NOR","INDPROD","TOT","IDX2015","M","2023-06",97.86656,
"NOR","INDPROD","TOT","IDX2015","M","2023-07",99.96121,
"NOR","INDPROD","TOT","IDX2015","M","2023-08",100.4267,
"POL","INDPROD","TOT","IDX2015","M","1989-06",41.10361,
"POL","INDPROD","TOT","IDX2015","M","1989-07",37.91726,
"POL","INDPROD","TOT","IDX2015","M","1989-08",36.79404,
"POL","INDPROD","TOT","IDX2015","M","1989-09",38.49342,
"POL","INDPROD","TOT","IDX2015","M","1989-10",37.15941,
"POL","INDPROD","TOT","IDX2015","M","1989-11",35.42544,
"POL","INDPROD","TOT","IDX2015","M","1989-12",38.13549,
"POL","INDPROD","TOT","IDX2015","M","1990-01",31.30737,
"POL","INDPROD","TOT","IDX2015","M","1990-02",28.80539,
"POL","INDPROD","TOT","IDX2015","M","1990-03",28.81911,
"POL","INDPROD","TOT","IDX2015","M","1990-04",28.53547,
"POL","INDPROD","TOT","IDX2015","M","1990-05",28.87295,
"POL","INDPROD","TOT","IDX2015","M","1990-06",28.52878,
"POL","INDPROD","TOT","IDX2015","M","1990-07",29.63549,
"POL","INDPROD","TOT","IDX2015","M","1990-08",29.81154,
"POL","INDPROD","TOT","IDX2015","M","1990-09",29.6845,
"POL","INDPROD","TOT","IDX2015","M","1990-10",29.97895,
"POL","INDPROD","TOT","IDX2015","M","1990-11",29.89304,
"POL","INDPROD","TOT","IDX2015","M","1990-12",29.25144,
"POL","INDPROD","TOT","IDX2015","M","1991-01",28.80834,
"POL","INDPROD","TOT","IDX2015","M","1991-02",27.16745,
"POL","INDPROD","TOT","IDX2015","M","1991-03",26.79418,
"POL","INDPROD","TOT","IDX2015","M","1991-04",25.3182,
"POL","INDPROD","TOT","IDX2015","M","1991-05",23.83641,
"POL","INDPROD","TOT","IDX2015","M","1991-06",24.61837,
"POL","INDPROD","TOT","IDX2015","M","1991-07",24.31834,
"POL","INDPROD","TOT","IDX2015","M","1991-08",23.72386,
"POL","INDPROD","TOT","IDX2015","M","1991-09",23.15406,
"POL","INDPROD","TOT","IDX2015","M","1991-10",23.42721,
"POL","INDPROD","TOT","IDX2015","M","1991-11",22.75342,
"POL","INDPROD","TOT","IDX2015","M","1991-12",23.075,
"POL","INDPROD","TOT","IDX2015","M","1992-01",24.37418,
"POL","INDPROD","TOT","IDX2015","M","1992-02",24.65363,
"POL","INDPROD","TOT","IDX2015","M","1992-03",25.56751,
"POL","INDPROD","TOT","IDX2015","M","1992-04",25.77889,
"POL","INDPROD","TOT","IDX2015","M","1992-05",24.68698,
"POL","INDPROD","TOT","IDX2015","M","1992-06",24.76249,
"POL","INDPROD","TOT","IDX2015","M","1992-07",26.06538,
"POL","INDPROD","TOT","IDX2015","M","1992-08",25.73186,
"POL","INDPROD","TOT","IDX2015","M","1992-09",25.598,
"POL","INDPROD","TOT","IDX2015","M","1992-10",26.36404,
"POL","INDPROD","TOT","IDX2015","M","1992-11",26.28819,
"POL","INDPROD","TOT","IDX2015","M","1992-12",26.48312,
"POL","INDPROD","TOT","IDX2015","M","1993-01",25.74069,
"POL","INDPROD","TOT","IDX2015","M","1993-02",25.93299,
"POL","INDPROD","TOT","IDX2015","M","1993-03",26.15358,
"POL","INDPROD","TOT","IDX2015","M","1993-04",26.77089,
"POL","INDPROD","TOT","IDX2015","M","1993-05",27.69871,
"POL","INDPROD","TOT","IDX2015","M","1993-06",27.40242,
"POL","INDPROD","TOT","IDX2015","M","1993-07",26.26756,
"POL","INDPROD","TOT","IDX2015","M","1993-08",26.67397,
"POL","INDPROD","TOT","IDX2015","M","1993-09",27.06549,
"POL","INDPROD","TOT","IDX2015","M","1993-10",26.82047,
"POL","INDPROD","TOT","IDX2015","M","1993-11",27.52083,
"POL","INDPROD","TOT","IDX2015","M","1993-12",27.69666,
"POL","INDPROD","TOT","IDX2015","M","1994-01",28.57387,
"POL","INDPROD","TOT","IDX2015","M","1994-02",28.92512,
"POL","INDPROD","TOT","IDX2015","M","1994-03",29.36845,
"POL","INDPROD","TOT","IDX2015","M","1994-04",29.55409,
"POL","INDPROD","TOT","IDX2015","M","1994-05",29.85811,
"POL","INDPROD","TOT","IDX2015","M","1994-06",30.14783,
"POL","INDPROD","TOT","IDX2015","M","1994-07",30.64987,
"POL","INDPROD","TOT","IDX2015","M","1994-08",31.66378,
"POL","INDPROD","TOT","IDX2015","M","1994-09",31.21624,
"POL","INDPROD","TOT","IDX2015","M","1994-10",30.5645,
"POL","INDPROD","TOT","IDX2015","M","1994-11",31.23723,
"POL","INDPROD","TOT","IDX2015","M","1994-12",32.84566,
"POL","INDPROD","TOT","IDX2015","M","1995-01",32.1801,"B"
"POL","INDPROD","TOT","IDX2015","M","1995-02",32.88531,
"POL","INDPROD","TOT","IDX2015","M","1995-03",32.1024,
"POL","INDPROD","TOT","IDX2015","M","1995-04",32.2933,
"POL","INDPROD","TOT","IDX2015","M","1995-05",33.32467,
"POL","INDPROD","TOT","IDX2015","M","1995-06",33.30116,
"POL","INDPROD","TOT","IDX2015","M","1995-07",33.92047,
"POL","INDPROD","TOT","IDX2015","M","1995-08",33.50912,
"POL","INDPROD","TOT","IDX2015","M","1995-09",34.0332,
"POL","INDPROD","TOT","IDX2015","M","1995-10",33.75584,
"POL","INDPROD","TOT","IDX2015","M","1995-11",35.00505,
"POL","INDPROD","TOT","IDX2015","M","1995-12",34.68391,
"POL","INDPROD","TOT","IDX2015","M","1996-01",35.08222,
